Div,Date,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
E0,2017-12-16,Man City,Tottenham,1975.23,1913.42,9.0,15.0,7.0,8.0,4.0,1.0,H,1.0,0.0,H,20.0,7.0,11.0,2.0,13.0,20.0,5.0,1.0,2.0,4.0,0.0,0.0,1.55,4.59,6.0
E0,2017-12-16,Stoke,West Ham,1653.51,1640.59,3.0,3.0,4.0,5.0,0.0,3.0,A,0.0,1.0,A,17.0,14.0,0.0,7.0,12.0,13.0,7.0,9.0,2.0,1.0,0.0,0.0,2.29,3.29,3.5
E0,2017-12-16,Watford,Huddersfield,1656.77,1535.49,1.0,4.0,3.0,3.0,1.0,4.0,A,0.0,2.0,A,13.0,15.0,3.0,9.0,12.0,17.0,8.0,7.0,2.0,1.0,1.0,1.0,1.8,3.75,5.0
E0,2017-12-17,Bournemouth,Liverpool,1651.03,1870.26,2.0,3.0,5.0,9.0,0.0,4.0,A,0.0,3.0,A,6.0,21.0,2.0,7.0,5.0,10.0,2.0,3.0,1.0,1.0,0.0,0.0,6.5,4.5,1.53
E0,2017-12-17,West Brom,Man United,1634.24,1914.03,2.0,4.0,6.0,12.0,1.0,2.0,A,0.0,2.0,A,12.0,8.0,5.0,3.0,14.0,7.0,6.0,3.0,1.0,3.0,0.0,0.0,6.5,4.0,1.6
E0,2017-12-18,Everton,Swansea,1700.45,1619.42,7.0,10.0,3.0,4.0,3.0,1.0,H,1.0,1.0,D,12.0,8.0,7.0,3.0,12.0,12.0,6.0,3.0,2.0,3.0,0.0,0.0,1.72,3.75,5.5
E0,2017-12-22,Arsenal,Liverpool,1842.88,1870.26,5.0,8.0,5.0,11.0,3.0,3.0,D,0.0,1.0,A,11.0,14.0,4.0,9.0,9.0,11.0,7.0,8.0,1.0,0.0,0.0,0.0,2.54,3.6,2.79
E0,2017-12-23,Brighton,Watford,1606.02,1656.77,1.0,2.0,0.0,1.0,1.0,0.0,H,0.0,0.0,D,14.0,13.0,3.0,1.0,8.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,2.62,3.2,3.0
E0,2017-12-23,Burnley,Tottenham,1700.95,1913.42,7.0,10.0,6.0,7.0,0.0,3.0,A,0.0,1.0,A,5.0,18.0,2.0,8.0,10.0,10.0,4.0,4.0,1.0,2.0,0.0,0.0,7.0,4.2,1.55
E0,2017-12-23,Everton,Chelsea,1700.45,1914.79,7.0,13.0,6.0,12.0,0.0,0.0,D,0.0,0.0,D,5.0,25.0,0.0,8.0,8.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,6.0,3.89,1.66
E0,2017-12-23,Leicester,Man United,1757.48,1914.03,6.0,12.0,6.0,12.0,2.0,2.0,D,1.0,1.0,D,11.0,19.0,3.0,6.0,19.0,8.0,4.0,6.0,2.0,2.0,1.0,0.0,4.5,3.6,1.9
E0,2017-12-23,Man City,Bournemouth,1975.23,1651.03,9.0,15.0,1.0,2.0,4.0,0.0,H,1.0,0.0,H,14.0,5.0,5.0,1.0,8.0,7.0,4.0,6.0,0.0,1.0,0.0,0.0,1.12,11.0,23.0
E0,2017-12-23,Southampton,Huddersfield,1670.41,1535.49,1.0,2.0,6.0,6.0,1.0,1.0,D,1.0,0.0,H,12.0,10.0,6.0,3.0,16.0,9.0,9.0,1.0,2.0,1.0,0.0,0.0,1.61,3.89,6.5
E0,2017-12-23,Stoke,West Brom,1653.51,1634.24,0.0,3.0,1.0,3.0,3.0,1.0,H,2.0,0.0,H,9.0,17.0,5.0,7.0,9.0,11.0,1.0,11.0,1.0,0.0,0.0,0.0,2.29,3.25,3.5
E0,2017-12-23,Swansea,Crystal Palace,1619.42,1624.05,3.0,3.0,7.0,9.0,1.0,1.0,D,0.0,0.0,D,7.0,13.0,2.0,5.0,13.0,11.0,6.0,3.0,2.0,3.0,0.0,0.0,3.29,3.2,2.45
E0,2017-12-23,West Ham,Newcastle,1640.59,1607.64,7.0,7.0,0.0,1.0,2.0,3.0,A,1.0,1.0,D,19.0,11.0,6.0,4.0,9.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,2.1,3.39,3.89
E0,2017-12-26,Bournemouth,West Ham,1651.03,1640.59,0.0,2.0,4.0,7.0,3.0,3.0,D,1.0,1.0,D,26.0,10.0,10.0,5.0,12.0,14.0,7.0,4.0,3.0,4.0,0.0,0.0,2.79,3.29,2.75
E0,2017-12-26,Chelsea,Brighton,1914.79,1606.02,7.0,10.0,4.0,4.0,2.0,0.0,H,0.0,0.0,D,25.0,8.0,8.0,1.0,8.0,8.0,13.0,1.0,0.0,1.0,0.0,0.0,1.19,7.5,17.0
E0,2017-12-26,Huddersfield,Stoke,1535.49,1653.51,4.0,7.0,3.0,6.0,1.0,1.0,D,1.0,0.0,H,18.0,15.0,8.0,7.0,9.0,12.0,8.0,5.0,2.0,4.0,0.0,0.0,2.5,3.2,3.2
E0,2017-12-26,Liverpool,Swansea,1870.26,1619.42,5.0,9.0,1.0,4.0,5.0,0.0,H,1.0,0.0,H,22.0,7.0,9.0,4.0,5.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,1.16,9.0,19.0
E0,2017-12-26,Man United,Burnley,1914.03,1700.95,7.0,10.0,4.0,7.0,2.0,2.0,D,0.0,2.0,A,23.0,3.0,6.0,2.0,10.0,14.0,12.0,2.0,3.0,7.0,0.0,0.0,1.25,6.5,15.0
E0,2017-12-26,Tottenham,Southampton,1913.42,1670.41,6.0,10.0,1.0,3.0,5.0,2.0,H,2.0,0.0,H,16.0,16.0,7.0,6.0,8.0,15.0,3.0,8.0,0.0,2.0,0.0,0.0,1.36,5.25,10.0
E0,2017-12-26,Watford,Leicester,1656.77,1757.48,0.0,1.0,4.0,10.0,2.0,1.0,H,1.0,1.0,D,11.0,11.0,1.0,5.0,7.0,13.0,8.0,8.0,3.0,3.0,0.0,0.0,2.54,3.5,2.87
E0,2017-12-26,West Brom,Everton,1634.24,1700.45,1.0,2.0,7.0,11.0,0.0,0.0,D,0.0,0.0,D,17.0,7.0,3.0,3.0,14.0,13.0,10.0,2.0,2.0,0.0,0.0,0.0,2.54,3.2,3.1
E0,2017-12-27,Newcastle,Man City,1607.64,1975.23,3.0,3.0,9.0,15.0,0.0,1.0,A,0.0,1.0,A,6.0,22.0,2.0,6.0,11.0,6.0,3.0,8.0,1.0,0.0,0.0,0.0,13.0,6.75,1.25
E0,2017-12-28,Crystal Palace,Arsenal,1624.05,1842.88,7.0,9.0,5.0,6.0,2.0,3.0,A,0.0,1.0,A,16.0,16.0,2.0,9.0,12.0,7.0,5.0,4.0,0.0,1.0,0.0,0.0,4.5,4.0,1.8
E0,2017-12-30,Bournemouth,Everton,1651.03,1700.45,1.0,2.0,5.0,9.0,2.0,1.0,H,1.0,0.0,H,19.0,6.0,7.0,1.0,8.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,2.37,3.29,3.29
E0,2017-12-30,Chelsea,Stoke,1914.79,1653.51,7.0,10.0,4.0,4.0,5.0,0.0,H,3.0,0.0,H,21.0,1.0,12.0,1.0,5.0,10.0,7.0,0.0,1.0,1.0,0.0,0.0,1.16,8.5,19.0
E0,2017-12-30,Huddersfield,Burnley,1535.49,1700.95,5.0,8.0,2.0,8.0,0.0,0.0,D,0.0,0.0,D,3.0,11.0,1.0,4.0,14.0,14.0,5.0,4.0,2.0,1.0,0.0,0.0,2.37,3.1,3.5
E0,2017-12-30,Liverpool,Leicester,1870.26,1757.48,7.0,9.0,1.0,7.0,2.0,1.0,H,0.0,1.0,A,17.0,7.0,6.0,1.0,7.0,3.0,7.0,1.0,3.0,2.0,0.0,0.0,1.3,6.0,11.0
E0,2017-12-30,Man United,Southampton,1914.03,1670.41,5.0,8.0,1.0,2.0,0.0,0.0,D,0.0,0.0,D,15.0,8.0,3.0,3.0,12.0,13.0,10.0,7.0,2.0,4.0,0.0,0.0,1.36,5.5,9.0
E0,2017-12-30,Newcastle,Brighton,1607.64,1606.02,3.0,3.0,4.0,4.0,0.0,0.0,D,0.0,0.0,D,11.0,10.0,2.0,3.0,11.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,2.14,3.2,4.0
E0,2017-12-30,Watford,Swansea,1656.77,1619.42,3.0,3.0,1.0,4.0,1.0,2.0,A,1.0,0.0,H,9.0,9.0,4.0,4.0,14.0,13.0,1.0,8.0,4.0,2.0,0.0,0.0,1.66,3.79,6.0
E0,2017-12-31,Crystal Palace,Man City,1624.05,1975.23,4.0,8.0,9.0,15.0,0.0,0.0,D,0.0,0.0,D,10.0,15.0,1.0,4.0,14.0,11.0,7.0,8.0,5.0,4.0,0.0,0.0,11.0,6.5,1.28
E0,2017-12-31,West Brom,Arsenal,1634.24,1842.88,1.0,2.0,7.0,9.0,1.0,1.0,D,0.0,0.0,D,14.0,14.0,3.0,4.0,14.0,9.0,5.0,6.0,3.0,3.0,0.0,0.0,5.0,4.0,1.72
E0,2018-01-01,Brighton,Bournemouth,1613.72,1647.4,4.0,5.0,4.0,4.0,2.0,2.0,D,1.0,1.0,D,15.0,26.0,6.0,8.0,13.0,9.0,5.0,12.0,2.0,1.0,0.0,0.0,2.37,3.2,3.39
E0,2018-01-01,Burnley,Liverpool,1696.47,1886.25,2.0,6.0,7.0,11.0,1.0,2.0,A,0.0,0.0,D,13.0,19.0,4.0,5.0,4.0,12.0,3.0,9.0,0.0,0.0,0.0,0.0,7.5,4.5,1.5
E0,2018-01-01,Everton,Man United,1702.06,1900.16,2.0,8.0,3.0,9.0,0.0,2.0,A,0.0,0.0,D,12.0,21.0,0.0,6.0,11.0,10.0,6.0,6.0,2.0,0.0,0.0,0.0,5.5,3.5,1.8
E0,2018-01-01,Leicester,Huddersfield,1726.59,1564.53,1.0,4.0,3.0,6.0,3.0,0.0,H,0.0,0.0,D,11.0,6.0,5.0,1.0,7.0,9.0,4.0,1.0,1.0,1.0,0.0,0.0,1.66,3.79,6.0
E0,2018-01-01,Stoke,Newcastle,1641.16,1613.03,4.0,4.0,4.0,4.0,0.0,1.0,A,0.0,0.0,D,11.0,14.0,4.0,6.0,10.0,11.0,10.0,5.0,3.0,1.0,0.0,0.0,2.29,3.29,3.5
E0,2018-01-02,Man City,Watford,1981.2,1626.99,7.0,13.0,3.0,3.0,3.0,1.0,H,2.0,0.0,H,17.0,7.0,7.0,4.0,8.0,12.0,9.0,1.0,1.0,1.0,0.0,0.0,1.12,8.5,19.0
E0,2018-01-02,Southampton,Crystal Palace,1667.45,1648.83,2.0,2.0,2.0,8.0,1.0,2.0,A,1.0,0.0,H,10.0,11.0,3.0,4.0,8.0,11.0,4.0,7.0,0.0,1.0,0.0,0.0,1.9,3.39,4.0
E0,2018-01-02,Swansea,Tottenham,1618.33,1916.21,4.0,4.0,6.0,12.0,0.0,2.0,A,0.0,1.0,A,8.0,12.0,1.0,5.0,12.0,9.0,6.0,5.0,2.0,2.0,0.0,0.0,12.0,4.75,1.3
E0,2018-01-02,West Ham,West Brom,1647.93,1627.17,4.0,8.0,2.0,3.0,2.0,1.0,H,0.0,1.0,A,13.0,10.0,5.0,3.0,12.0,12.0,3.0,4.0,3.0,2.0,0.0,0.0,1.9,3.39,4.09
E0,2018-01-03,Arsenal,Chelsea,1844.33,1918.83,5.0,9.0,7.0,13.0,2.0,2.0,D,0.0,0.0,D,14.0,19.0,6.0,6.0,11.0,11.0,10.0,8.0,3.0,2.0,0.0,0.0,2.6,3.39,2.6
E0,2018-01-04,Tottenham,West Ham,1916.21,1647.93,9.0,12.0,4.0,8.0,1.0,1.0,D,0.0,0.0,D,31.0,3.0,8.0,1.0,10.0,6.0,7.0,1.0,0.0,2.0,0.0,0.0,1.25,6.0,10.0
E0,2018-01-13,Chelsea,Leicester,1918.83,1726.59,7.0,11.0,3.0,4.0,0.0,0.0,D,0.0,0.0,D,17.0,14.0,7.0,1.0,14.0,13.0,6.0,3.0,2.0,2.0,0.0,1.0,1.3,5.75,12.0
E0,2018-01-13,Crystal Palace,Burnley,1648.83,1696.47,4.0,8.0,2.0,3.0,1.0,0.0,H,1.0,0.0,H,17.0,8.0,2.0,2.0,16.0,10.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,3.29,4.5
E0,2018-01-13,Huddersfield,West Ham,1564.53,1647.93,2.0,6.0,5.0,8.0,1.0,4.0,A,1.0,1.0,D,8.0,8.0,2.0,6.0,7.0,9.0,7.0,3.0,1.0,1.0,0.0,0.0,2.62,3.1,3.1
E0,2018-01-13,Newcastle,Swansea,1613.03,1618.33,4.0,7.0,3.0,4.0,1.0,1.0,D,0.0,0.0,D,12.0,8.0,4.0,5.0,11.0,10.0,4.0,5.0,0.0,3.0,0.0,0.0,1.95,3.39,4.5
E0,2018-01-13,Tottenham,Everton,1916.21,1702.06,7.0,10.0,1.0,5.0,4.0,0.0,H,1.0,0.0,H,20.0,7.0,10.0,0.0,11.0,15.0,3.0,3.0,0.0,2.0,0.0,0.0,1.28,6.0,13.0
E0,2018-01-13,Watford,Southampton,1626.99,1667.45,3.0,3.0,1.0,2.0,2.0,2.0,D,0.0,2.0,A,16.0,10.0,4.0,4.0,11.0,13.0,5.0,4.0,0.0,5.0,0.0,0.0,2.5,3.39,3.0
E0,2018-01-13,West Brom,Brighton,1627.17,1613.72,2.0,2.0,2.0,6.0,2.0,0.0,H,1.0,0.0,H,15.0,13.0,4.0,1.0,8.0,15.0,9.0,6.0,0.0,0.0,0.0,0.0,2.14,3.0,4.33
E0,2018-01-14,Bournemouth,Arsenal,1647.4,1844.33,5.0,5.0,5.0,9.0,2.0,1.0,H,0.0,0.0,D,13.0,12.0,5.0,3.0,8.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,4.75,4.2,1.75
E0,2018-01-14,Liverpool,Man City,1886.25,1981.2,9.0,13.0,7.0,13.0,4.0,3.0,H,1.0,1.0,D,16.0,11.0,7.0,4.0,10.0,7.0,5.0,6.0,2.0,3.0,0.0,0.0,3.1,3.75,2.29
E0,2018-01-15,Man United,Stoke,1906.77,1630.94,5.0,9.0,1.0,4.0,3.0,0.0,H,2.0,0.0,H,20.0,11.0,9.0,5.0,14.0,10.0,6.0,1.0,2.0,1.0,0.0,0.0,1.22,7.0,15.0
E0,2018-01-20,Arsenal,Crystal Palace,1833.3,1666.34,2.0,6.0,7.0,8.0,4.0,1.0,H,4.0,0.0,H,16.0,9.0,10.0,5.0,6.0,8.0,5.0,10.0,0.0,0.0,0.0,0.0,1.5,4.75,7.0
E0,2018-01-20,Brighton,Chelsea,1603.62,1912.28,2.0,5.0,5.0,9.0,0.0,4.0,A,0.0,2.0,A,10.0,14.0,3.0,10.0,12.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,6.5,3.89,1.61
E0,2018-01-20,Burnley,Man United,1684.05,1906.77,1.0,2.0,7.0,9.0,0.0,1.0,A,0.0,0.0,D,13.0,12.0,2.0,2.0,7.0,12.0,5.0,4.0,3.0,3.0,0.0,0.0,7.5,3.89,1.57
E0,2018-01-20,Everton,West Brom,1690.68,1630.46,0.0,2.0,4.0,5.0,1.0,1.0,D,0.0,1.0,A,9.0,15.0,4.0,5.0,15.0,10.0,0.0,3.0,2.0,1.0,0.0,0.0,2.14,3.2,4.0
E0,2018-01-20,Leicester,Watford,1738.09,1624.83,4.0,5.0,1.0,4.0,2.0,0.0,H,1.0,0.0,H,9.0,11.0,5.0,3.0,11.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,1.85,3.89,4.33
E0,2018-01-20,Man City,Newcastle,1973.84,1621.44,4.0,10.0,5.0,8.0,3.0,1.0,H,1.0,0.0,H,21.0,6.0,9.0,4.0,5.0,10.0,18.0,0.0,0.0,1.0,0.0,0.0,1.12,10.0,26.0
E0,2018-01-20,Stoke,Huddersfield,1630.94,1547.2,0.0,4.0,1.0,3.0,2.0,0.0,H,0.0,0.0,D,11.0,6.0,6.0,3.0,18.0,13.0,3.0,2.0,1.0,1.0,0.0,0.0,2.04,3.39,4.09
E0,2018-01-20,West Ham,Bournemouth,1673.15,1659.69,7.0,8.0,7.0,8.0,1.0,1.0,D,0.0,0.0,D,12.0,8.0,4.0,3.0,8.0,7.0,6.0,3.0,3.0,1.0,0.0,0.0,2.0,3.6,4.0
E0,2018-01-21,Southampton,Tottenham,1658.18,1917.62,2.0,3.0,7.0,13.0,1.0,1.0,D,1.0,1.0,D,10.0,17.0,4.0,2.0,8.0,15.0,2.0,9.0,2.0,3.0,0.0,0.0,5.75,4.09,1.64
E0,2018-01-22,Swansea,Liverpool,1616.22,1899.96,4.0,5.0,9.0,13.0,1.0,0.0,H,1.0,0.0,H,3.0,21.0,2.0,4.0,5.0,9.0,3.0,9.0,0.0,2.0,0.0,0.0,12.0,5.75,1.3
E0,2018-01-30,Huddersfield,Liverpool,1547.2,1899.96,0.0,2.0,6.0,12.0,0.0,3.0,A,0.0,2.0,A,5.0,14.0,1.0,7.0,8.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,12.0,5.75,1.3
E0,2018-01-30,Swansea,Arsenal,1616.22,1833.3,4.0,7.0,4.0,8.0,3.0,1.0,H,1.0,1.0,D,12.0,9.0,4.0,4.0,4.0,8.0,4.0,3.0,0.0,3.0,0.0,0.0,7.0,4.59,1.5
E0,2018-01-30,West Ham,Crystal Palace,1673.15,1666.34,5.0,9.0,6.0,7.0,1.0,1.0,D,1.0,1.0,D,8.0,9.0,3.0,3.0,11.0,15.0,5.0,3.0,1.0,3.0,0.0,0.0,3.1,3.25,2.54
E0,2018-01-31,Chelsea,Bournemouth,1912.28,1659.69,5.0,11.0,5.0,9.0,0.0,3.0,A,0.0,0.0,D,21.0,11.0,5.0,5.0,5.0,12.0,8.0,5.0,1.0,0.0,0.0,0.0,1.28,6.5,11.0
E0,2018-01-31,Everton,Leicester,1690.68,1738.09,1.0,2.0,7.0,7.0,2.0,1.0,H,2.0,0.0,H,9.0,8.0,4.0,1.0,9.0,10.0,5.0,5.0,0.0,2.0,0.0,0.0,3.0,3.2,2.62
E0,2018-01-31,Man City,West Brom,1973.84,1630.46,6.0,10.0,4.0,6.0,3.0,0.0,H,1.0,0.0,H,19.0,3.0,10.0,1.0,10.0,10.0,9.0,1.0,1.0,3.0,0.0,0.0,1.14,10.0,21.0
E0,2018-01-31,Newcastle,Burnley,1621.44,1684.05,4.0,5.0,0.0,2.0,1.0,1.0,D,0.0,0.0,D,14.0,11.0,4.0,2.0,15.0,15.0,7.0,4.0,1.0,2.0,0.0,0.0,2.2,3.2,3.89
E0,2018-01-31,Southampton,Brighton,1658.18,1603.62,2.0,3.0,1.0,2.0,1.0,1.0,D,0.0,1.0,A,18.0,9.0,3.0,2.0,8.0,10.0,7.0,2.0,3.0,1.0,0.0,0.0,1.75,3.5,6.0
E0,2018-01-31,Stoke,Watford,1630.94,1624.83,3.0,4.0,1.0,4.0,0.0,0.0,D,0.0,0.0,D,11.0,12.0,4.0,2.0,12.0,12.0,2.0,6.0,4.0,3.0,0.0,0.0,2.25,3.5,3.39
E0,2018-01-31,Tottenham,Man United,1917.62,1906.77,5.0,11.0,9.0,11.0,2.0,0.0,H,2.0,0.0,H,22.0,6.0,6.0,3.0,10.0,13.0,6.0,3.0,2.0,2.0,0.0,0.0,2.35,3.29,3.39
E0,2018-02-03,Arsenal,Everton,1821.6,1695.6,3.0,5.0,4.0,4.0,5.0,1.0,H,4.0,0.0,H,15.0,11.0,7.0,2.0,8.0,8.0,4.0,6.0,2.0,0.0,0.0,0.0,1.3,5.75,12.0
E0,2018-02-03,Bournemouth,Stoke,1687.61,1632.81,7.0,11.0,4.0,4.0,2.0,1.0,H,0.0,1.0,A,15.0,13.0,8.0,4.0,14.0,19.0,8.0,1.0,2.0,3.0,0.0,0.0,1.9,3.7,4.33
E0,2018-02-03,Brighton,West Ham,1601.47,1669.44,1.0,3.0,5.0,9.0,3.0,1.0,H,1.0,1.0,D,21.0,4.0,5.0,1.0,11.0,7.0,4.0,1.0,3.0,1.0,0.0,0.0,2.35,3.0,3.7
E0,2018-02-03,Burnley,Man City,1679.62,1977.56,1.0,2.0,6.0,10.0,1.0,1.0,D,0.0,1.0,A,8.0,20.0,3.0,7.0,9.0,6.0,3.0,13.0,4.0,1.0,0.0,0.0,13.0,6.0,1.28
E0,2018-02-03,Leicester,Swansea,1735.67,1646.9,4.0,7.0,7.0,10.0,1.0,1.0,D,1.0,0.0,H,13.0,3.0,5.0,1.0,9.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,1.8,3.6,5.25
E0,2018-02-03,Man United,Huddersfield,1904.47,1536.83,6.0,10.0,0.0,1.0,2.0,0.0,H,0.0,0.0,D,16.0,4.0,7.0,0.0,5.0,19.0,5.0,2.0,2.0,4.0,0.0,0.0,1.16,8.5,19.0
E0,2018-02-03,West Brom,Southampton,1631.51,1660.3,4.0,5.0,3.0,4.0,2.0,3.0,A,1.0,2.0,A,9.0,13.0,3.0,5.0,12.0,10.0,5.0,7.0,2.0,1.0,0.0,0.0,2.54,3.2,3.1
E0,2018-02-04,Crystal Palace,Newcastle,1662.71,1620.11,4.0,8.0,2.0,6.0,1.0,1.0,D,0.0,1.0,A,21.0,11.0,6.0,8.0,11.0,8.0,5.0,6.0,1.0,1.0,0.0,0.0,2.04,3.39,4.2
E0,2018-02-04,Liverpool,Tottenham,1889.91,1921.82,6.0,12.0,7.0,11.0,2.0,2.0,D,1.0,0.0,H,9.0,13.0,3.0,6.0,15.0,9.0,3.0,7.0,3.0,1.0,0.0,0.0,2.1,3.75,3.6
E0,2018-02-05,Watford,Chelsea,1621.03,1891.67,2.0,2.0,4.0,8.0,4.0,1.0,H,1.0,0.0,H,21.0,7.0,8.0,3.0,11.0,8.0,6.0,2.0,2.0,2.0,0.0,1.0,6.25,4.0,1.61
E0,2018-02-10,Everton,Crystal Palace,1695.6,1662.71,4.0,4.0,2.0,8.0,3.0,1.0,H,0.0,0.0,D,11.0,16.0,5.0,4.0,14.0,15.0,8.0,7.0,1.0,1.0,0.0,0.0,2.25,3.25,3.2
E0,2018-02-10,Man City,Leicester,1977.56,1735.67,7.0,10.0,4.0,8.0,5.0,1.0,H,1.0,1.0,D,19.0,2.0,11.0,2.0,10.0,12.0,8.0,2.0,2.0,3.0,0.0,0.0,1.19,6.5,13.0
E0,2018-02-10,Stoke,Brighton,1632.81,1601.47,4.0,4.0,4.0,5.0,1.0,1.0,D,0.0,1.0,A,15.0,14.0,3.0,6.0,6.0,10.0,7.0,4.0,0.0,0.0,0.0,0.0,2.2,3.2,3.39
E0,2018-02-10,Swansea,Burnley,1646.9,1679.62,7.0,8.0,2.0,2.0,1.0,0.0,H,0.0,0.0,D,12.0,13.0,4.0,1.0,10.0,9.0,5.0,2.0,2.0,1.0,0.0,0.0,2.37,3.0,3.25
E0,2018-02-10,Tottenham,Arsenal,1921.82,1821.6,5.0,9.0,6.0,7.0,1.0,0.0,H,0.0,0.0,D,18.0,6.0,6.0,1.0,13.0,9.0,10.0,2.0,2.0,1.0,0.0,0.0,2.0,3.6,3.5
E0,2018-02-10,West Ham,Watford,1669.44,1621.03,2.0,6.0,4.0,5.0,2.0,0.0,H,1.0,0.0,H,8.0,11.0,4.0,4.0,11.0,7.0,8.0,7.0,1.0,1.0,0.0,0.0,2.5,3.29,2.79
E0,2018-02-11,Huddersfield,Bournemouth,1536.83,1687.61,0.0,0.0,7.0,11.0,4.0,1.0,H,2.0,1.0,H,15.0,7.0,4.0,2.0,12.0,12.0,2.0,6.0,0.0,3.0,0.0,0.0,3.25,3.2,2.25
E0,2018-02-11,Newcastle,Man United,1620.11,1904.47,2.0,6.0,6.0,12.0,1.0,0.0,H,0.0,0.0,D,10.0,13.0,3.0,6.0,12.0,15.0,0.0,10.0,0.0,2.0,0.0,0.0,5.5,3.75,1.61
E0,2018-02-11,Southampton,Liverpool,1660.3,1889.91,5.0,6.0,4.0,10.0,0.0,2.0,A,0.0,2.0,A,6.0,16.0,4.0,4.0,5.0,8.0,3.0,1.0,1.0,2.0,0.0,0.0,4.2,3.79,1.8
E0,2018-02-12,Chelsea,West Brom,1891.67,1631.51,3.0,5.0,1.0,4.0,3.0,0.0,H,1.0,0.0,H,20.0,8.0,8.0,1.0,11.0,11.0,8.0,7.0,0.0,2.0,0.0,0.0,1.36,4.75,8.0
E0,2018-02-24,Bournemouth,Newcastle,1681.62,1643.49,6.0,10.0,5.0,6.0,2.0,2.0,D,0.0,2.0,A,18.0,15.0,5.0,4.0,12.0,10.0,8.0,1.0,1.0,4.0,0.0,0.0,2.1,3.5,3.79
E0,2018-02-24,Brighton,Swansea,1622.45,1665.4,5.0,5.0,7.0,11.0,4.0,1.0,H,1.0,0.0,H,16.0,11.0,5.0,1.0,17.0,6.0,3.0,5.0,1.0,0.0,0.0,0.0,2.14,3.25,4.0
E0,2018-02-24,Burnley,Southampton,1684.91,1670.29,2.0,2.0,4.0,6.0,1.0,1.0,D,0.0,0.0,D,9.0,13.0,3.0,6.0,8.0,14.0,7.0,5.0,1.0,0.0,0.0,0.0,2.89,3.1,2.79
E0,2018-02-24,Leicester,Stoke,1734.6,1632.44,1.0,5.0,2.0,5.0,1.0,1.0,D,0.0,1.0,A,19.0,6.0,9.0,2.0,10.0,16.0,13.0,1.0,1.0,3.0,0.0,0.0,1.72,3.89,5.25
E0,2018-02-24,Liverpool,West Ham,1914.43,1673.04,7.0,10.0,4.0,8.0,4.0,1.0,H,1.0,0.0,H,21.0,7.0,12.0,4.0,7.0,7.0,8.0,2.0,0.0,2.0,0.0,0.0,1.22,7.5,13.0
E0,2018-02-24,Watford,Everton,1642.21,1703.32,4.0,5.0,6.0,7.0,1.0,0.0,H,0.0,0.0,D,13.0,7.0,5.0,2.0,10.0,9.0,6.0,5.0,3.0,1.0,0.0,0.0,2.25,3.39,3.5
E0,2018-02-24,West Brom,Huddersfield,1626.13,1560.52,0.0,4.0,3.0,3.0,1.0,2.0,A,0.0,0.0,D,10.0,16.0,3.0,7.0,11.0,9.0,6.0,3.0,1.0,1.0,0.0,0.0,1.95,3.29,4.75
E0,2018-02-25,Crystal Palace,Tottenham,1658.52,1939.09,2.0,5.0,7.0,11.0,0.0,1.0,A,0.0,0.0,D,5.0,14.0,3.0,4.0,12.0,5.0,2.0,13.0,0.0,1.0,0.0,0.0,7.5,4.5,1.5
E0,2018-02-25,Man United,Chelsea,1899.15,1879.12,3.0,9.0,3.0,7.0,2.0,1.0,H,1.0,1.0,D,10.0,14.0,5.0,7.0,13.0,12.0,3.0,4.0,2.0,2.0,0.0,0.0,2.29,3.25,3.5
E0,2018-03-01,Arsenal,Man City,1833.16,1986.26,3.0,6.0,7.0,10.0,0.0,3.0,A,0.0,3.0,A,10.0,9.0,5.0,5.0,11.0,11.0,6.0,1.0,1.0,1.0,0.0,0.0,4.5,4.0,1.72
E0,2018-03-03,Burnley,Everton,1682.91,1695.45,2.0,3.0,3.0,7.0,2.0,1.0,H,0.0,1.0,A,21.0,10.0,8.0,4.0,9.0,12.0,10.0,4.0,1.0,1.0,0.0,1.0,2.5,3.1,3.29
E0,2018-03-03,Leicester,Bournemouth,1730.36,1678.98,2.0,5.0,4.0,8.0,1.0,1.0,D,0.0,1.0,A,23.0,8.0,4.0,3.0,11.0,7.0,13.0,1.0,2.0,1.0,0.0,0.0,1.85,3.75,4.5
E0,2018-03-03,Liverpool,Newcastle,1917.92,1646.37,7.0,10.0,5.0,6.0,2.0,0.0,H,1.0,0.0,H,14.0,7.0,3.0,2.0,7.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,1.22,7.0,15.0
